,지역명,규모구분,연도,월,분양가격(제곱미터)
6649,부산,전용면적 102제곱미터초과,2022,4,5427
6650,대구,모든면적,2022,4,4894
6651,대구,전용면적 60제곱미터이하,2022,4,4663
6652,대구,전용면적 60제곱미터초과 85제곱미터이하,2022,4,4910
6653,대구,전용면적 85제곱미터초과 102제곱미터이하,2022,4,4975
6654,대구,전용면적 102제곱미터초과,2022,4,4902
6655,광주,모든면적,2022,4,4544
6656,광주,전용면적 60제곱미터이하,2022,4,3892
6657,광주,전용면적 60제곱미터초과 85제곱미터이하,2022,4,4587
6658,광주,전용면적 85제곱미터초과 102제곱미터이하,2022,4,
6659,광주,전용면적 102제곱미터초과,2022,4,4973
6660,대전,모든면적,2022,4,4146
6661,대전,전용면적 60제곱미터이하,2022,4,4189
6662,대전,전용면적 60제곱미터초과 85제곱미터이하,2022,4,4155
6663,대전,전용면적 85제곱미터초과 102제곱미터이하,2022,4,
6664,대전,전용면적 102제곱미터초과,2022,4,3950
6665,울산,모든면적,2022,4,5523
6666,울산,전용면적 60제곱미터이하,2022,4,5258
6667,울산,전용면적 60제곱미터초과 85제곱미터이하,2022,4,5581
6668,울산,전용면적 85제곱미터초과 102제곱미터이하,2022,4,5334
6669,울산,전용면적 102제곱미터초과,2022,4,8239
6670,세종,모든면적,2022,4,3614
6671,세종,전용면적 60제곱미터이하,2022,4,3189
6672,세종,전용면적 60제곱미터초과 85제곱미터이하,2022,4,3364
6673,세종,전용면적 85제곱미터초과 102제곱미터이하,2022,4,3870
6674,세종,전용면적 102제곱미터초과,2022,4,3661
6675,강원,모든면적,2022,4,3183
6676,강원,전용면적 60제곱미터이하,2022,4,3218
6677,강원,전용면적 60제곱미터초과 85제곱미터이하,2022,4,3099
6678,강원,전용면적 85제곱미터초과 102제곱미터이하,2022,4,3786
6679,강원,전용면적 102제곱미터초과,2022,4,3812
6680,충북,모든면적,2022,4,2840
6681,충북,전용면적 60제곱미터이하,2022,4,2764
6682,충북,전용면적 60제곱미터초과 85제곱미터이하,2022,4,2836
6683,충북,전용면적 85제곱미터초과 102제곱미터이하,2022,4,3082
6684,충북,전용면적 102제곱미터초과,2022,4,3111
6685,충남,모든면적,2022,4,3043
6686,충남,전용면적 60제곱미터이하,2022,4,2960
6687,충남,전용면적 60제곱미터초과 85제곱미터이하,2022,4,3246
6688,충남,전용면적 85제곱미터초과 102제곱미터이하,2022,4,4277
6689,충남,전용면적 102제곱미터초과,2022,4,3596
6690,전북,모든면적,2022,4,2882
6691,전북,전용면적 60제곱미터이하,2022,4,2760
6692,전북,전용면적 60제곱미터초과 85제곱미터이하,2022,4,2857
6693,전북,전용면적 85제곱미터초과 102제곱미터이하,2022,4,3166
6694,전북,전용면적 102제곱미터초과,2022,4,3174
6695,전남,모든면적,2022,4,3101
6696,전남,전용면적 60제곱미터이하,2022,4,3423
6697,전남,전용면적 60제곱미터초과 85제곱미터이하,2022,4,3052
6698,전남,전용면적 85제곱미터초과 102제곱미터이하,2022,4,2793
6699,전남,전용면적 102제곱미터초과,2022,4,3569
6700,경북,모든면적,2022,4,3430
6701,경북,전용면적 60제곱미터이하,2022,4,3176
6702,경북,전용면적 60제곱미터초과 85제곱미터이하,2022,4,3396
6703,경북,전용면적 85제곱미터초과 102제곱미터이하,2022,4,4175
6704,경북,전용면적 102제곱미터초과,2022,4,4030
6705,경남,모든면적,2022,4,3643
6706,경남,전용면적 60제곱미터이하,2022,4,3393
6707,경남,전용면적 60제곱미터초과 85제곱미터이하,2022,4,3614
6708,경남,전용면적 85제곱미터초과 102제곱미터이하,2022,4,4380
6709,경남,전용면적 102제곱미터초과,2022,4,3963
6710,제주,모든면적,2022,4,5830
6711,제주,전용면적 60제곱미터이하,2022,4,2862
6712,제주,전용면적 60제곱미터초과 85제곱미터이하,2022,4,5707
6713,제주,전용면적 85제곱미터초과 102제곱미터이하,2022,4,5924
6714,제주,전용면적 102제곱미터초과,2022,4,6258
6715,서울,모든면적,2022,5,8550
6716,서울,전용면적 60제곱미터이하,2022,5,8901
6717,서울,전용면적 60제곱미터초과 85제곱미터이하,2022,5,7944
6718,서울,전용면적 85제곱미터초과 102제곱미터이하,2022,5,7229
6719,서울,전용면적 102제곱미터초과,2022,5,8913
6720,인천,모든면적,2022,5,4790
6721,인천,전용면적 60제곱미터이하,2022,5,4656
6722,인천,전용면적 60제곱미터초과 85제곱미터이하,2022,5,4802
6723,인천,전용면적 85제곱미터초과 102제곱미터이하,2022,5,6167
6724,인천,전용면적 102제곱미터초과,2022,5,5659
6725,경기,모든면적,2022,5,4858
6726,경기,전용면적 60제곱미터이하,2022,5,4986
6727,경기,전용면적 60제곱미터초과 85제곱미터이하,2022,5,4859
6728,경기,전용면적 85제곱미터초과 102제곱미터이하,2022,5,4741
6729,경기,전용면적 102제곱미터초과,2022,5,4892
6730,부산,모든면적,2022,5,5311
6731,부산,전용면적 60제곱미터이하,2022,5,5130
6732,부산,전용면적 60제곱미터초과 85제곱미터이하,2022,5,5358
6733,부산,전용면적 85제곱미터초과 102제곱미터이하,2022,5,5243
6734,부산,전용면적 102제곱미터초과,2022,5,6086
6735,대구,모든면적,2022,5,4863
6736,대구,전용면적 60제곱미터이하,2022,5,4658
6737,대구,전용면적 60제곱미터초과 85제곱미터이하,2022,5,4868
6738,대구,전용면적 85제곱미터초과 102제곱미터이하,2022,5,5014
6739,대구,전용면적 102제곱미터초과,2022,5,4938
6740,광주,모든면적,2022,5,4543
6741,광주,전용면적 60제곱미터이하,2022,5,3561
6742,광주,전용면적 60제곱미터초과 85제곱미터이하,2022,5,4587
6743,광주,전용면적 85제곱미터초과 102제곱미터이하,2022,5,
6744,광주,전용면적 102제곱미터초과,2022,5,4973
6745,대전,모든면적,2022,5,4156
6746,대전,전용면적 60제곱미터이하,2022,5,4221
6747,대전,전용면적 60제곱미터초과 85제곱미터이하,2022,5,4161
6748,대전,전용면적 85제곱미터초과 102제곱미터이하,2022,5,
6749,대전,전용면적 102제곱미터초과,2022,5,3950
6750,울산,모든면적,2022,5,5460
6751,울산,전용면적 60제곱미터이하,2022,5,4647
6752,울산,전용면적 60제곱미터초과 85제곱미터이하,2022,5,5543
6753,울산,전용면적 85제곱미터초과 102제곱미터이하,2022,5,5334
6754,울산,전용면적 102제곱미터초과,2022,5,8239
6755,세종,모든면적,2022,5,3614
6756,세종,전용면적 60제곱미터이하,2022,5,3189
6757,세종,전용면적 60제곱미터초과 85제곱미터이하,2022,5,3364
6758,세종,전용면적 85제곱미터초과 102제곱미터이하,2022,5,3870
6759,세종,전용면적 102제곱미터초과,2022,5,3661
6760,강원,모든면적,2022,5,3200
6761,강원,전용면적 60제곱미터이하,2022,5,3327
6762,강원,전용면적 60제곱미터초과 85제곱미터이하,2022,5,3112
6763,강원,전용면적 85제곱미터초과 102제곱미터이하,2022,5,4105
6764,강원,전용면적 102제곱미터초과,2022,5,3810
6765,충북,모든면적,2022,5,2934
6766,충북,전용면적 60제곱미터이하,2022,5,2998
6767,충북,전용면적 60제곱미터초과 85제곱미터이하,2022,5,2936
6768,충북,전용면적 85제곱미터초과 102제곱미터이하,2022,5,3213
6769,충북,전용면적 102제곱미터초과,2022,5,3222
6770,충남,모든면적,2022,5,3059
6771,충남,전용면적 60제곱미터이하,2022,5,2962
6772,충남,전용면적 60제곱미터초과 85제곱미터이하,2022,5,3302
6773,충남,전용면적 85제곱미터초과 102제곱미터이하,2022,5,4277
6774,충남,전용면적 102제곱미터초과,2022,5,3754
6775,전북,모든면적,2022,5,2890
6776,전북,전용면적 60제곱미터이하,2022,5,2760
6777,전북,전용면적 60제곱미터초과 85제곱미터이하,2022,5,2890
6778,전북,전용면적 85제곱미터초과 102제곱미터이하,2022,5,3166
6779,전북,전용면적 102제곱미터초과,2022,5,3085
6780,전남,모든면적,2022,5,3112
6781,전남,전용면적 60제곱미터이하,2022,5,3423
6782,전남,전용면적 60제곱미터초과 85제곱미터이하,2022,5,3078
6783,전남,전용면적 85제곱미터초과 102제곱미터이하,2022,5,3198
6784,전남,전용면적 102제곱미터초과,2022,5,3404
6785,경북,모든면적,2022,5,3557
6786,경북,전용면적 60제곱미터이하,2022,5,3336
6787,경북,전용면적 60제곱미터초과 85제곱미터이하,2022,5,3534
6788,경북,전용면적 85제곱미터초과 102제곱미터이하,2022,5,4186
6789,경북,전용면적 102제곱미터초과,2022,5,4030
6790,경남,모든면적,2022,5,3655
6791,경남,전용면적 60제곱미터이하,2022,5,3532
6792,경남,전용면적 60제곱미터초과 85제곱미터이하,2022,5,3618
6793,경남,전용면적 85제곱미터초과 102제곱미터이하,2022,5,4637
6794,경남,전용면적 102제곱미터초과,2022,5,3963
6795,제주,모든면적,2022,5,5830
6796,제주,전용면적 60제곱미터이하,2022,5,2862
6797,제주,전용면적 60제곱미터초과 85제곱미터이하,2022,5,5707
6798,제주,전용면적 85제곱미터초과 102제곱미터이하,2022,5,5924
6799,제주,전용면적 102제곱미터초과,2022,5,6258
6800,서울,모든면적,2022,6,8550
6801,서울,전용면적 60제곱미터이하,2022,6,8901
6802,서울,전용면적 60제곱미터초과 85제곱미터이하,2022,6,7944
6803,서울,전용면적 85제곱미터초과 102제곱미터이하,2022,6,7229
6804,서울,전용면적 102제곱미터초과,2022,6,8913
6805,인천,모든면적,2022,6,4818
6806,인천,전용면적 60제곱미터이하,2022,6,4777
6807,인천,전용면적 60제곱미터초과 85제곱미터이하,2022,6,4821
6808,인천,전용면적 85제곱미터초과 102제곱미터이하,2022,6,6167
6809,인천,전용면적 102제곱미터초과,2022,6,5659
6810,경기,모든면적,2022,6,4928
6811,경기,전용면적 60제곱미터이하,2022,6,5142
6812,경기,전용면적 60제곱미터초과 85제곱미터이하,2022,6,4907
6813,경기,전용면적 85제곱미터초과 102제곱미터이하,2022,6,4741
6814,경기,전용면적 102제곱미터초과,2022,6,4898
6815,부산,모든면적,2022,6,5436
6816,부산,전용면적 60제곱미터이하,2022,6,5244
6817,부산,전용면적 60제곱미터초과 85제곱미터이하,2022,6,5501
6818,부산,전용면적 85제곱미터초과 102제곱미터이하,2022,6,5243
6819,부산,전용면적 102제곱미터초과,2022,6,6086
6820,대구,모든면적,2022,6,4978
6821,대구,전용면적 60제곱미터이하,2022,6,4752
6822,대구,전용면적 60제곱미터초과 85제곱미터이하,2022,6,4984
6823,대구,전용면적 85제곱미터초과 102제곱미터이하,2022,6,5206
6824,대구,전용면적 102제곱미터초과,2022,6,5723
6825,광주,모든면적,2022,6,4656
6826,광주,전용면적 60제곱미터이하,2022,6,3561
6827,광주,전용면적 60제곱미터초과 85제곱미터이하,2022,6,4714
6828,광주,전용면적 85제곱미터초과 102제곱미터이하,2022,6,
6829,광주,전용면적 102제곱미터초과,2022,6,4973
6830,대전,모든면적,2022,6,4170
6831,대전,전용면적 60제곱미터이하,2022,6,4221
6832,대전,전용면적 60제곱미터초과 85제곱미터이하,2022,6,4179
6833,대전,전용면적 85제곱미터초과 102제곱미터이하,2022,6,
6834,대전,전용면적 102제곱미터초과,2022,6,3950
6835,울산,모든면적,2022,6,5449
6836,울산,전용면적 60제곱미터이하,2022,6,4672
6837,울산,전용면적 60제곱미터초과 85제곱미터이하,2022,6,5558
6838,울산,전용면적 85제곱미터초과 102제곱미터이하,2022,6,5334
6839,울산,전용면적 102제곱미터초과,2022,6,5821
6840,세종,모든면적,2022,6,3614
6841,세종,전용면적 60제곱미터이하,2022,6,3189
6842,세종,전용면적 60제곱미터초과 85제곱미터이하,2022,6,3364
6843,세종,전용면적 85제곱미터초과 102제곱미터이하,2022,6,3870
6844,세종,전용면적 102제곱미터초과,2022,6,3661
6845,강원,모든면적,2022,6,3237
6846,강원,전용면적 60제곱미터이하,2022,6,3248
6847,강원,전용면적 60제곱미터초과 85제곱미터이하,2022,6,3134
6848,강원,전용면적 85제곱미터초과 102제곱미터이하,2022,6,4105
6849,강원,전용면적 102제곱미터초과,2022,6,4258
6850,충북,모든면적,2022,6,2993
6851,충북,전용면적 60제곱미터이하,2022,6,2998
6852,충북,전용면적 60제곱미터초과 85제곱미터이하,2022,6,2994
6853,충북,전용면적 85제곱미터초과 102제곱미터이하,2022,6,3213
6854,충북,전용면적 102제곱미터초과,2022,6,3241
6855,충남,모든면적,2022,6,3065
6856,충남,전용면적 60제곱미터이하,2022,6,3001
6857,충남,전용면적 60제곱미터초과 85제곱미터이하,2022,6,4294
6858,충남,전용면적 85제곱미터초과 102제곱미터이하,2022,6,4277
6859,충남,전용면적 102제곱미터초과,2022,6,3754
6860,전북,모든면적,2022,6,3027
6861,전북,전용면적 60제곱미터이하,2022,6,2809
6862,전북,전용면적 60제곱미터초과 85제곱미터이하,2022,6,3026
6863,전북,전용면적 85제곱미터초과 102제곱미터이하,2022,6,3166
6864,전북,전용면적 102제곱미터초과,2022,6,3085
6865,전남,모든면적,2022,6,3112
6866,전남,전용면적 60제곱미터이하,2022,6,3423
6867,전남,전용면적 60제곱미터초과 85제곱미터이하,2022,6,3078
6868,전남,전용면적 85제곱미터초과 102제곱미터이하,2022,6,3198
6869,전남,전용면적 102제곱미터초과,2022,6,3404
6870,경북,모든면적,2022,6,3527
6871,경북,전용면적 60제곱미터이하,2022,6,3292
6872,경북,전용면적 60제곱미터초과 85제곱미터이하,2022,6,3512
6873,경북,전용면적 85제곱미터초과 102제곱미터이하,2022,6,3948
6874,경북,전용면적 102제곱미터초과,2022,6,3659
6875,경남,모든면적,2022,6,3615
6876,경남,전용면적 60제곱미터이하,2022,6,3556
6877,경남,전용면적 60제곱미터초과 85제곱미터이하,2022,6,3587
6878,경남,전용면적 85제곱미터초과 102제곱미터이하,2022,6,4637
6879,경남,전용면적 102제곱미터초과,2022,6,3875
6880,제주,모든면적,2022,6,5830
6881,제주,전용면적 60제곱미터이하,2022,6,2862
6882,제주,전용면적 60제곱미터초과 85제곱미터이하,2022,6,5707
6883,제주,전용면적 85제곱미터초과 102제곱미터이하,2022,6,5924
6884,제주,전용면적 102제곱미터초과,2022,6,6258
6885,서울,모든면적,2022,7,8550
6886,서울,전용면적 60제곱미터이하,2022,7,8901
6887,서울,전용면적 60제곱미터초과 85제곱미터이하,2022,7,7944
6888,서울,전용면적 85제곱미터초과 102제곱미터이하,2022,7,7229
6889,서울,전용면적 102제곱미터초과,2022,7,8913
6890,인천,모든면적,2022,7,4949
6891,인천,전용면적 60제곱미터이하,2022,7,4913
6892,인천,전용면적 60제곱미터초과 85제곱미터이하,2022,7,4803
6893,인천,전용면적 85제곱미터초과 102제곱미터이하,2022,7,6167
6894,인천,전용면적 102제곱미터초과,2022,7,5659
6895,경기,모든면적,2022,7,4956
6896,경기,전용면적 60제곱미터이하,2022,7,5138
6897,경기,전용면적 60제곱미터초과 85제곱미터이하,2022,7,4937
